exposure	outcome	id	nsnps	h0	h1	h2	h3	h4
2741_22_SIGLEC6_Siglec_6_myeloma	ieu-b-4957	2741_22_SIGLEC6_Siglec_6_myeloma_ieu-b-4957	6526	0	0.967920626216545	0	0.00410436858394714	0.0279750051993051
2742_68_SIGLEC7_Siglec_7_myeloma	ieu-b-4957	2742_68_SIGLEC7_Siglec_7_myeloma_ieu-b-4957	6044	7.96387824409894e-275	0.947250585760596	3.17194636399336e-277	0.00377233040445738	0.0489770838349892
2743_5_SHH_Sonic_Hedgehog_myeloma	ieu-b-4957	2743_5_SHH_Sonic_Hedgehog_myeloma_ieu-b-4957	6159	2.49168555045032e-18	0.947619271298783	1.31001153945973e-20	0.00498166422575845	0.047399064475455
2771_35_IGFBP1_IGFBP_1_myeloma	ieu-b-4957	2771_35_IGFBP1_IGFBP_1_myeloma_ieu-b-4957	5575	2.00907841620401e-13	0.94454013391466	1.39807684546262e-15	0.00657237398690449	0.048887492098235
2774_10_IL16_IL_16_myeloma	ieu-b-4957	2774_10_IL16_IL_16_myeloma_ieu-b-4957	4329	0	0.946646371745203	0	0.00409352400416925	0.0492601042507604
2778_10_IL22_IL_22_myeloma	ieu-b-4957	2778_10_IL22_IL_22_myeloma_ieu-b-4957	4775	0.000155993489826213	0.937660763629523	6.69587947932442e-07	0.00402424244796954	0.0581583308447334
2781_63_CCL4L1_LAG_1_myeloma	ieu-b-4957	2781_63_CCL4L1_LAG_1_myeloma_ieu-b-4957	4155	9.36642447270731e-41	0.92878312487707	2.9198306867356e-43	0.00289464730351678	0.0683222278194188
2789_26_MMP7_MMP_7_myeloma	ieu-b-4957	2789_26_MMP7_MMP_7_myeloma_ieu-b-4957	5868	4.62307548682068e-240	0.943108107179547	2.05485306005633e-242	0.00419137638366512	0.0527005164368331
2797_56_APOB_Apo_B_myeloma	ieu-b-4957	2797_56_APOB_Apo_B_myeloma_ieu-b-4957	4219	6.35624387950648e-06	0.954072649108395	1.95624363651819e-08	0.00293589321037139	0.0429850818749169
2813_11_AGRP_ART_myeloma	ieu-b-4957	2813_11_AGRP_ART_myeloma_ieu-b-4957	2331	1.8659173529548e-134	0.936942485143208	3.65860157175778e-137	0.00183649983737067	0.0612210150194046
2816_50_BCAM_BCAM_myeloma	ieu-b-4957	2816_50_BCAM_BCAM_myeloma_ieu-b-4957	4697	1.22885907553324e-86	0.933975055894522	5.11931662577462e-89	0.00389023491697955	0.0621347091884957
2819_23_CDH5_Cadherin_5_myeloma	ieu-b-4957	2819_23_CDH5_Cadherin_5_myeloma_ieu-b-4957	3722	1.43703213118747e-60	0.888833485330733	5.2246423645411e-63	0.00323046778569296	0.107936046883585
2827_23_CX3CL1_Fractalkine_CX3CL_1_myeloma	ieu-b-4957	2827_23_CX3CL1_Fractalkine_CX3CL_1_myeloma_ieu-b-4957	5368	0.000122386091107278	0.965743020387781	7.20860280531825e-07	0.00568799088603465	0.0284458817747966
2831_29_KLK11_Kallikrein_11_myeloma	ieu-b-4957	2831_29_KLK11_Kallikrein_11_myeloma_ieu-b-4957	5811	0	0.951255550240615	0	0.00366642250356118	0.0450780272561265
2834_54_KLK8_kallikrein_8_myeloma	ieu-b-4957	2834_54_KLK8_kallikrein_8_myeloma_ieu-b-4957	5802	3.43933305713128e-237	0.858916145726752	1.32338997231893e-239	0.00330356823009448	0.137780286043102
2836_68_LCN2_Lipocalin_2_myeloma	ieu-b-4957	2836_68_LCN2_Lipocalin_2_myeloma_ieu-b-4957	2890	7.01646060499443e-06	0.944067248963792	1.94276228792632e-08	0.00261346038758149	0.0533122547603992
2837_3_MET_Met_myeloma	ieu-b-4957	2837_3_MET_Met_myeloma_ieu-b-4957	3387	1.21531816916424e-47	0.955169229745974	6.59483287797272e-50	0.0051827576931462	0.0396480125608819
2844_53_TIE1_sTie_1_myeloma	ieu-b-4957	2844_53_TIE1_sTie_1_myeloma_ieu-b-4957	3859	2.5191242976175e-120	0.947197453111992	7.2817616116819e-123	0.00273746113184492	0.0500650857561511
2851_63_C5_C5a_myeloma	ieu-b-4957	2851_63_C5_C5a_myeloma_ieu-b-4957	3531	1.75782438360274e-39	0.953708888773479	4.60610857538522e-42	0.00249860960895715	0.04379250161757
2855_49_MAPK3_ERK_1_myeloma	ieu-b-4957	2855_49_MAPK3_ERK_1_myeloma_ieu-b-4957	2032	6.33130934227681e-179	0.933618950180982	8.2796375138588e-182	0.00122026906841839	0.065160780750601
2864_2_MAP2K1_MEK1_myeloma	ieu-b-4957	2864_2_MAP2K1_MEK1_myeloma_ieu-b-4957	4652	5.39076583549161e-06	0.914258580609237	3.01805415065143e-08	0.00511772797029054	0.080618270474095
2888_49_C7_C7_myeloma	ieu-b-4957	2888_49_C7_C7_myeloma_ieu-b-4957	5296	0	0.906148793055016	0	0.00335251408979893	0.0904986928551681
2890_59_CCL28_CCL28_myeloma	ieu-b-4957	2890_59_CCL28_CCL28_myeloma_ieu-b-4957	3968	0.000511085134252283	0.963273376593811	1.82040005251219e-06	0.00343069136363183	0.0327830265082526
2900_53_CCL14_HCC_1_myeloma	ieu-b-4957	2900_53_CCL14_HCC_1_myeloma_ieu-b-4957	4129	0	0.781756271058558	0	0.00242802628519135	0.215815702656212
2911_27_MDK_Midkine_myeloma	ieu-b-4957	2911_27_MDK_Midkine_myeloma_ieu-b-4957	2929	1.55787460717038e-09	0.925300712440561	2.89517393468683e-12	0.00171886077901744	0.0729804252196526
2913_1_CCL23_MPIF_1_myeloma	ieu-b-4957	2913_1_CCL23_MPIF_1_myeloma_ieu-b-4957	4128	1.0906884666456e-155	0.945763178344267	3.38492627495998e-158	0.00293464099344849	0.051302180662311
2925_9_SERPINE1_PAI_1_myeloma	ieu-b-4957	2925_9_SERPINE1_PAI_1_myeloma_ieu-b-4957	4445	3.96677541312242e-09	0.918175358842696	1.46759214769903e-11	0.00339619892366755	0.0784284382521848
2948_58_GHR_Growth_hormone_receptor_myeloma	ieu-b-4957	2948_58_GHR_Growth_hormone_receptor_myeloma_ieu-b-4957	3702	2.24863484580182e-94	0.959480118431703	6.32384866067591e-97	0.00269797321544028	0.0378219083528527
2950_57_IGFBP4_IGFBP_4_myeloma	ieu-b-4957	2950_57_IGFBP4_IGFBP_4_myeloma_ieu-b-4957	3922	0.000990212124345554	0.962320555970778	4.59571724118731e-06	0.00446594626396102	0.0322186899236743
2961_1_PROC_Protein_C_myeloma	ieu-b-4957	2961_1_PROC_Protein_C_myeloma_ieu-b-4957	5183	3.84510897171613e-62	0.954937002072494	1.77063160638194e-64	0.00439697622388505	0.0406660217036214
2962_50_PTHLH_PTHrP_myeloma	ieu-b-4957	2962_50_PTHLH_PTHrP_myeloma_ieu-b-4957	5299	1.18447645424379e-34	0.965832304668492	4.44159408232298e-37	0.00362140861474257	0.030546286716772
2968_61_TNFSF15_TNFSF15_myeloma	ieu-b-4957	2968_61_TNFSF15_TNFSF15_myeloma_ieu-b-4957	5152	0.0522279775329391	0.907208962795461	0.000179824701539134	0.00312321342923467	0.037260021540826
2973_15_CD36_CD36_ANTIGEN_myeloma	ieu-b-4957	2973_15_CD36_CD36_ANTIGEN_myeloma_ieu-b-4957	4166	2.1110361397896e-79	0.963683194417257	6.50570143428804e-82	0.00296950442883722	0.0333473011539173
2974_61_CNTN1_contactin_1_myeloma	ieu-b-4957	2974_61_CNTN1_contactin_1_myeloma_ieu-b-4957	5454	1.28805534936929e-118	0.89437089741973	5.53148898141906e-121	0.0038398129897223	0.101789289590531
2977_7_EDAR_EDAR_myeloma	ieu-b-4957	2977_7_EDAR_EDAR_myeloma_ieu-b-4957	3771	5.56267443240231e-226	0.952290905985826	2.15396287773185e-228	0.00368699337810377	0.0440221006360611
2979_8_CXCL5_ENA_78_myeloma	ieu-b-4957	2979_8_CXCL5_ENA_78_myeloma_ieu-b-4957	3550	6.35748117785259e-65	0.844041705932416	2.83623514375911e-67	0.00376396423305631	0.152194329834525
2982_82_LGALS4_Galectin_4_myeloma	ieu-b-4957	2982_82_LGALS4_Galectin_4_myeloma_ieu-b-4957	4683	0.000474151745555757	0.967679267870902	1.34829275468258e-06	0.0027513913193421	0.0290938407714455
2985_35_CXCL1_Gro_a_myeloma	ieu-b-4957	2985_35_CXCL1_Gro_a_myeloma_ieu-b-4957	3748	0	0.963810527954195	0	0.0042541164714237	0.0319353555748153
2991_9_IL1R1_IL_1_sRI_myeloma	ieu-b-4957	2991_9_IL1R1_IL_1_sRI_myeloma_ieu-b-4957	4316	1.23837962833371e-89	0.926679796556254	3.51828798362061e-92	0.00263202892744673	0.0706881745163005
2992_59_IL17RA_IL_17_sR_myeloma	ieu-b-4957	2992_59_IL17RA_IL_17_sR_myeloma_ieu-b-4957	5035	0	0.966067478790887	0	0.00369482016276729	0.0302377010446152
2993_1_IL18RAP_IL_18_Rb_myeloma	ieu-b-4957	2993_1_IL18RAP_IL_18_Rb_myeloma_ieu-b-4957	4113	1.38017947330861e-14	0.965079033238169	3.98128833303851e-17	0.00278356142510204	0.0321374053367134
2994_71_IL1RL2_IL_1Rrp2_myeloma	ieu-b-4957	2994_71_IL1RL2_IL_1Rrp2_myeloma_ieu-b-4957	4276	1.60375592200447e-74	0.891042463368032	4.52713741782878e-77	0.00251420090187279	0.106443335730109
2999_6_LSAMP_LSAMP_myeloma	ieu-b-4957	2999_6_LSAMP_LSAMP_myeloma_ieu-b-4957	4835	3.30859282488538e-61	0.957462415108822	1.25123774536327e-63	0.00362052514844494	0.0389170597427266
3003_29_NCR3_NKp30_myeloma	ieu-b-4957	3003_29_NCR3_NKp30_myeloma_ieu-b-4957	13135	6.91527806437804e-58	0.786727354517563	1.49693529509689e-58	0.17030074018791	0.0429719052945235
3004_67_PDCD1LG2_PD_L2_myeloma	ieu-b-4957	3004_67_PDCD1LG2_PD_L2_myeloma_ieu-b-4957	4952	0	0.960444386523722	0	0.0104392972467489	0.0291163162295583
3009_3_TGFBR3_TGF_b_R_III_myeloma	ieu-b-4957	3009_3_TGFBR3_TGF_b_R_III_myeloma_ieu-b-4957	4216	2.64320100998185e-19	0.961965216009979	6.59284449169469e-22	0.00239904007575789	0.0356357439142649
3025_50_FGF2_bFGF_myeloma	ieu-b-4957	3025_50_FGF2_bFGF_myeloma_ieu-b-4957	4282	0	0.729237701537414	0	0.00438307130242835	0.266379227159992
3028_36_CCL23_Ck_b_8_1_myeloma	ieu-b-4957	3028_36_CCL23_Ck_b_8_1_myeloma_ieu-b-4957	4135	0	0.861883637786982	0	0.00268045333623858	0.135435908876589
3029_52_CD209_DC_SIGN_myeloma	ieu-b-4957	3029_52_CD209_DC_SIGN_myeloma_ieu-b-4957	6011	3.16282915190112e-300	0.95093934893258	1.31522111357331e-302	0.00395390577376885	0.0451067452936822
3033_57_LGALS2_Galectin_2_myeloma	ieu-b-4957	3033_57_LGALS2_Galectin_2_myeloma_ieu-b-4957	4405	1.86448851259377e-139	0.969217082573967	6.36269681644854e-142	0.00330724599446594	0.0274756714315766
3038_9_CXCL11_I_TAC_myeloma	ieu-b-4957	3038_9_CXCL11_I_TAC_myeloma_ieu-b-4957	5687	0	0.969847740207583	0	0.00307743589172969	0.0270748239007357
3041_55_MRC2_MRC2_myeloma	ieu-b-4957	3041_55_MRC2_MRC2_myeloma_ieu-b-4957	2837	3.34380755362301e-75	0.961889819870836	5.90977136898639e-78	0.001699658646224	0.0364105214829359
3043_49_SPARC_ON_myeloma	ieu-b-4957	3043_49_SPARC_ON_myeloma_ieu-b-4957	5323	0.896275019067267	0.0965115581965419	0.00308875097386138	0.000332561072535336	0.00379211068979386
3045_72_PTN_PTN_myeloma	ieu-b-4957	3045_72_PTN_PTN_myeloma_ieu-b-4957	4204	2.0227875545019e-115	0.969227085030332	5.46150307665079e-118	0.00261662039251924	0.0281562945771545
3046_31_RETN_resistin_myeloma	ieu-b-4957	3046_31_RETN_resistin_myeloma_ieu-b-4957	6056	2.25513787684592e-180	0.935304152150712	9.49976273411663e-183	0.00393935886505309	0.0607564889842438
3049_61_PRSS1_Trypsin_myeloma	ieu-b-4957	3049_61_PRSS1_Trypsin_myeloma_ieu-b-4957	3716	2.29390420887547e-06	0.922730344171182	6.20791620476758e-09	0.00249640654570674	0.0747709491709863
3050_7_VWF_vWF_myeloma	ieu-b-4957	3050_7_VWF_vWF_myeloma_ieu-b-4957	4483	2.54776147552147e-33	0.963308841150395	9.74090053901164e-36	0.00368270527813536	0.0330084535714674
3066_12_LGALS3_Galectin_3_myeloma	ieu-b-4957	3066_12_LGALS3_Galectin_3_myeloma_ieu-b-4957	4618	0	0.838458610108295	0	0.00340660773022844	0.158134782161465
3073_51_IL18BP_IL_18_BPa_myeloma	ieu-b-4957	3073_51_IL18BP_IL_18_BPa_myeloma_ieu-b-4957	4576	0.887139451923231	0.102785602978702	0.00272165798729304	0.000315265902848323	0.00703802120792582
3079_62_RARRES2_TIG2_myeloma	ieu-b-4957	3079_62_RARRES2_TIG2_myeloma_ieu-b-4957	5280	4.86586588520851e-151	0.962979900463475	1.73917865312175e-153	0.00344158827482187	0.0335785112617085
3132_1_VEGFC_VEGF_C_myeloma	ieu-b-4957	3132_1_VEGFC_VEGF_C_myeloma_ieu-b-4957	5069	4.62401724819993e-24	0.900867221246203	1.60988935000709e-26	0.00313548279402903	0.0959972959597716
3143_3_CD4_sCD4_myeloma	ieu-b-4957	3143_3_CD4_sCD4_myeloma_ieu-b-4957	2489	0.031693203000211	0.935094838228963	7.59094916141067e-05	0.00223936916798581	0.0308966801112262
3151_6_IL2RA_IL_2_sRa_myeloma	ieu-b-4957	3151_6_IL2RA_IL_2_sRa_myeloma_ieu-b-4957	7051	2.92412013867155e-12	0.950536864807648	1.84181165192909e-14	0.00598669910896299	0.0434764360804453
3166_92_CD33_Siglec_3_myeloma	ieu-b-4957	3166_92_CD33_Siglec_3_myeloma_ieu-b-4957	6069	0	0.953043182707332	0	0.00375520837323933	0.0432016089184125
3168_8_ADAMTS5_ADAMTS_5_myeloma	ieu-b-4957	3168_8_ADAMTS5_ADAMTS_5_myeloma_ieu-b-4957	5872	0	0.906255524172436	0	0.00526034867270093	0.0884841271549232
3169_70_IDUA_IDUA_myeloma	ieu-b-4957	3169_70_IDUA_IDUA_myeloma_ieu-b-4957	4532	0	0.965205410141811	0	0.00277555055699978	0.0320190393012661
3171_57_APP_amyloid_precursor_protein_myeloma	ieu-b-4957	3171_57_APP_amyloid_precursor_protein_myeloma_ieu-b-4957	5478	6.90285454306809e-11	0.96459730990767	3.51873329053846e-13	0.00491673438146949	0.0304859556414791
3172_28_ARSB_ARSB_myeloma	ieu-b-4957	3172_28_ARSB_ARSB_myeloma_ieu-b-4957	4166	6.58740310948018e-54	0.969243634713567	1.73532539244117e-56	0.0025530049944216	0.0282033602920119
3173_49_NAAA_ASAHL_myeloma	ieu-b-4957	3173_49_NAAA_ASAHL_myeloma_ieu-b-4957	5595	0	0.960526639660414	0	0.00309704701126068	0.0363763133281245
3175_51_ADAMTS13_ATS13_myeloma	ieu-b-4957	3175_51_ADAMTS13_ATS13_myeloma_ieu-b-4957	5534	0	0.943190380906176	0	0.00346814863486089	0.0533414704591803
3184_25_F7_Coagulation_Factor_VII_myeloma	ieu-b-4957	3184_25_F7_Coagulation_Factor_VII_myeloma_ieu-b-4957	4786	0	0.897394246458162	0	0.00350059102338588	0.0991051625181543
3191_50_WFIKKN1_WFKN1_myeloma	ieu-b-4957	3191_50_WFIKKN1_WFKN1_myeloma_ieu-b-4957	4462	2.83317622350465e-61	0.96364637642344	9.03689271758887e-64	0.00307337960880583	0.0332802439677531
3195_50_GNLY_Granulysin_myeloma	ieu-b-4957	3195_50_GNLY_Granulysin_myeloma_ieu-b-4957	4663	0	0.918073883743952	0	0.00300988867288227	0.0789162275832781
3199_54_KLK12_kallikrein_12_myeloma	ieu-b-4957	3199_54_KLK12_kallikrein_12_myeloma_ieu-b-4957	5809	2.34269763781641e-54	0.965632321079897	9.03044015866931e-57	0.00372193441138363	0.0306457445087183
3204_2_LTA4H_LKHA4_myeloma	ieu-b-4957	3204_2_LTA4H_LKHA4_myeloma_ieu-b-4957	5346	0.529734151679117	0.45112982349941	0.00172457484220879	0.00146851526665105	0.0159429347126133
3206_4_LYVE1_LYVE1_myeloma	ieu-b-4957	3206_4_LYVE1_LYVE1_myeloma_ieu-b-4957	6119	1.53010535831524e-91	0.899279443787079	9.52370218616985e-94	0.00559635587036617	0.0951242003425602
3210_1_METAP1_METAP1_myeloma	ieu-b-4957	3210_1_METAP1_METAP1_myeloma_ieu-b-4957	5295	1.05074272564655e-07	0.937703925591638	3.95397515510033e-10	0.0035280192136392	0.0587679497250526
3212_30_ASAH2_ASAH2_myeloma	ieu-b-4957	3212_30_ASAH2_ASAH2_myeloma_ieu-b-4957	3681	0	0.964830174244769	0	0.00212945108412002	0.0330403746712732
3216_2_PIGR_PIGR_myeloma	ieu-b-4957	3216_2_PIGR_PIGR_myeloma_ieu-b-4957	3230	4.65256416974132e-56	0.959231264455308	1.07677070258288e-58	0.00221962069228995	0.0385491148523961
3220_40_RET_RET_myeloma	ieu-b-4957	3220_40_RET_RET_myeloma_ieu-b-4957	5344	1.90124058388209e-289	0.901264271766549	8.47040753130511e-292	0.00401436559843294	0.0947213626350043
3221_54_SFRP1_SARP_2_myeloma	ieu-b-4957	3221_54_SFRP1_SARP_2_myeloma_ieu-b-4957	5179	3.87554302445279e-68	0.942475611564291	5.76496408059841e-70	0.0140191178544002	0.0435052705813187
3232_28_ACP5_TrATPase_myeloma	ieu-b-4957	3232_28_ACP5_TrATPase_myeloma_ieu-b-4957	4119	4.35550420271745e-131	0.933542228767738	1.47632053521114e-133	0.00316365642391952	0.0632941148083185
3234_23_CCDC80_URB_myeloma	ieu-b-4957	3234_23_CCDC80_URB_myeloma_ieu-b-4957	5755	5.60798251225946e-20	0.962420723392989	3.81981612294953e-22	0.00655511354623013	0.03102416306078
3235_50_WFIKKN2_WFKN2_myeloma	ieu-b-4957	3235_50_WFIKKN2_WFKN2_myeloma_ieu-b-4957	4252	0	0.96565727698922	0	0.00286092981202868	0.0314817931985657
3280_49_ACAN_Aggrecan_myeloma	ieu-b-4957	3280_49_ACAN_Aggrecan_myeloma_ieu-b-4957	4436	5.02618246781412e-31	0.927293996945043	2.23627044265592e-33	0.00412507001091596	0.0685809330440344
3290_50_CD109_CD109_myeloma	ieu-b-4957	3290_50_CD109_CD109_myeloma_ieu-b-4957	5684	0	0.968825038747926	0	0.00401454814687962	0.0271604131048411
3291_30_FCER2_CD23_myeloma	ieu-b-4957	3291_30_FCER2_CD23_myeloma_ieu-b-4957	6013	2.40788286102146e-209	0.960362363137506	1.00228876833482e-211	0.00399718195450492	0.0356404549080109
3292_75_CD48_CD48_myeloma	ieu-b-4957	3292_75_CD48_CD48_myeloma_ieu-b-4957	4436	9.54836088093896e-137	0.926063398440977	3.38833081143321e-139	0.00328552155012497	0.0706510800088778
3293_2_CD5L_CD5L_myeloma	ieu-b-4957	3293_2_CD5L_CD5L_myeloma_ieu-b-4957	5369	4.28378851017108e-275	0.967008164454758	1.98740057621684e-277	0.00448600687391523	0.0285058286712743
3296_92_CNTN2_CNTN2_myeloma	ieu-b-4957	3296_92_CNTN2_CNTN2_myeloma_ieu-b-4957	4375	0	0.939052982904108	0	0.0059272720637404	0.0550197450317217
3298_52_CNTN4_Contactin_4_myeloma	ieu-b-4957	3298_52_CNTN4_Contactin_4_myeloma_ieu-b-4957	7428	1.35654370661124e-146	0.960055518472834	8.80574377334686e-149	0.00623167947613181	0.0337128020510355
3299_29_CNTN5_Contactin_5_myeloma	ieu-b-4957	3299_29_CNTN5_Contactin_5_myeloma_ieu-b-4957	7033	8.16533686926715e-164	0.932997602549486	4.34274699392187e-166	0.00496154171491634	0.0620408557356075
3302_58_CST7_CYTF_myeloma	ieu-b-4957	3302_58_CST7_CYTF_myeloma_ieu-b-4957	5039	0	0.95151609727	0	0.00351664051943886	0.0449672622109694
3305_6_DLL4_DLL4_myeloma	ieu-b-4957	3305_6_DLL4_DLL4_myeloma_ieu-b-4957	3462	0.888869170592859	0.0960665629956748	0.00202393644387079	0.000218613330315438	0.0128217166372798
3309_2_FCGR2A_FCG2A_myeloma	ieu-b-4957	3309_2_FCGR2A_FCG2A_myeloma_ieu-b-4957	4993	0	0.948631048506553	0	0.00466800499067556	0.0467009465001359
3310_62_FCGR2B_FCG2B_myeloma	ieu-b-4957	3310_62_FCGR2B_FCG2B_myeloma_ieu-b-4957	4937	0	0.961767913988499	0	0.00471239127837562	0.0335196947338713
3314_74_GFRA1_GFRa_1_myeloma	ieu-b-4957	3314_74_GFRA1_GFRa_1_myeloma_ieu-b-4957	3964	2.31665587284653e-94	0.946629286121681	6.72840127115103e-97	0.00274884545098076	0.0506218684273485
3316_58_SERPIND1_Heparin_cofactor_II_myeloma	ieu-b-4957	3316_58_SERPIND1_Heparin_cofactor_II_myeloma_ieu-b-4957	3903	0.000586159302918924	0.94669353685428	1.4596067203168e-06	0.00235687643313692	0.0503619678029437
3322_52_LRIG3_LRIG3_myeloma	ieu-b-4957	3322_52_LRIG3_LRIG3_myeloma_ieu-b-4957	4655	1.50680149815226e-276	0.950228478849906	5.006478899983e-279	0.00315675053634845	0.0466147706137684
3324_51_LY9_LY9_myeloma	ieu-b-4957	3324_51_LY9_LY9_myeloma_ieu-b-4957	4581	0	0.907470435283153	0	0.00399449517034497	0.0885350695467197
3325_2_MATN2_MATN2_myeloma	ieu-b-4957	3325_2_MATN2_MATN2_myeloma_ieu-b-4957	3920	6.19516145711559e-32	0.954447261235847	1.76187837028531e-34	0.00271398026308545	0.042838758501075
3326_58_CADM1_Nectin_like_protein_2_myeloma	ieu-b-4957	3326_58_CADM1_Nectin_like_protein_2_myeloma_ieu-b-4957	4210	2.87917866460294e-60	0.880388954791709	9.37389817903147e-63	0.00286516262399292	0.116745882584311
3327_27_NTN4_NET4_myeloma	ieu-b-4957	3327_27_NTN4_NET4_myeloma_ieu-b-4957	5966	2.65212111735334e-92	0.960865001983669	9.60606900231742e-95	0.00347992775855178	0.0356550702577699
3329_14_PGLYRP1_PGRP_S_myeloma	ieu-b-4957	3329_14_PGLYRP1_PGRP_S_myeloma_ieu-b-4957	4684	1.91200399165819e-98	0.967461783322328	6.74585519502244e-101	0.00341306830502569	0.0291251483726527
3331_8_RGMB_RGMB_myeloma	ieu-b-4957	3331_8_RGMB_RGMB_myeloma_ieu-b-4957	5236	4.7589825139481e-59	0.966785986697874	2.06618247744368e-61	0.0041971538423859	0.0290168594597311
3336_50_TFPI_TFPI_myeloma	ieu-b-4957	3336_50_TFPI_TFPI_myeloma_ieu-b-4957	3887	0.00243575208756723	0.925464307098552	1.78296625785556e-05	0.00677372941934801	0.0653083817319541
3340_53_THBS4_TSP4_myeloma	ieu-b-4957	3340_53_THBS4_TSP4_myeloma_ieu-b-4957	4695	2.24406662807986e-123	0.942424425979766	6.09198565470523e-126	0.00255785696273908	0.0550177170574851
3343_1_ACY1_Aminoacylase_1_myeloma	ieu-b-4957	3343_1_ACY1_Aminoacylase_1_myeloma_ieu-b-4957	2172	3.59587962077462e-82	0.902835130898549	7.19950559250959e-85	0.00180666159404645	0.09535820750739
3344_60_SERPINC1_Antithrombin_III_myeloma	ieu-b-4957	3344_60_SERPINC1_Antithrombin_III_myeloma_ieu-b-4957	3506	0.748174341724112	0.232541573311509	0.00151950693080826	0.000472108083405682	0.0172924699501649
3348_49_BMP1_BMP_1_myeloma	ieu-b-4957	3348_49_BMP1_BMP_1_myeloma_ieu-b-4957	4940	3.47695735339823e-09	0.929478251329143	1.43489019727145e-11	0.00383515594080868	0.0666865892387414
3352_80_CA6_Carbonic_anhydrase_6_myeloma	ieu-b-4957	3352_80_CA6_Carbonic_anhydrase_6_myeloma_ieu-b-4957	3789	0	0.956586231192681	0	0.00424317506894514	0.0391705937382571
3363_31_CSK_CSK_myeloma	ieu-b-4957	3363_31_CSK_CSK_myeloma_ieu-b-4957	3104	1.67301320199529e-06	0.957262344542731	4.38124472327987e-09	0.00250645215802348	0.0402295259047985
3364_76_CTSV_Cathepsin_V_myeloma	ieu-b-4957	3364_76_CTSV_Cathepsin_V_myeloma_ieu-b-4957	3268	1.17309228920299e-81	0.96253340571639	3.45302646406167e-84	0.0028328947925161	0.0346336994910919
3366_51_ECM1_ECM1_myeloma	ieu-b-4957	3366_51_ECM1_ECM1_myeloma_ieu-b-4957	2466	0	0.951647095487348	0	0.00166575609253859	0.0466871484199142
3367_8_FETUB_FETUB_myeloma	ieu-b-4957	3367_8_FETUB_FETUB_myeloma_ieu-b-4957	4805	6.76927192334129e-122	0.877085364643789	2.81090244849824e-124	0.00364085536861195	0.11927377998758
3376_49_IL17RD_IL_17_RD_myeloma	ieu-b-4957	3376_49_IL17RD_IL_17_RD_myeloma_ieu-b-4957	4537	0	0.959875994596231	0	0.0048336226912069	0.035290382712654
3378_49_KLK7_Kallikrein_7_myeloma	ieu-b-4957	3378_49_KLK7_Kallikrein_7_myeloma_ieu-b-4957	5785	1.33772307737148e-255	0.928299630728221	5.13570916193596e-258	0.00356319294512441	0.0681371763266534
3389_7_SERPINA5_PCI_myeloma	ieu-b-4957	3389_7_SERPINA5_PCI_myeloma_ieu-b-4957	6350	4.37127192841174e-140	0.927214711940996	1.77704830294582e-142	0.00376870546387995	0.0690165825950961
3396_54_REN_Renin_myeloma	ieu-b-4957	3396_54_REN_Renin_myeloma_ieu-b-4957	4431	7.31460151065717e-26	0.918626585577434	4.35094100834135e-28	0.00546350313953153	0.0759099112830349
3403_1_TPSB2_TPSB2_myeloma	ieu-b-4957	3403_1_TPSB2_TPSB2_myeloma_ieu-b-4957	5800	0	0.969158109533824	0	0.00391604046069286	0.0269258500023176
3415_61_IBSP_BSP_myeloma	ieu-b-4957	3415_61_IBSP_BSP_myeloma_ieu-b-4957	4452	1.2065591148442e-22	0.960323564382886	6.04375635458668e-25	0.00480999305301926	0.0348664425640941
3420_21_CA13_Carbonic_anhydrase_XIII_myeloma	ieu-b-4957	3420_21_CA13_Carbonic_anhydrase_XIII_myeloma_ieu-b-4957	3170	0	0.9444554107242	0	0.00307460592046301	0.0524699833553084
3431_54_EPHA1_EphA1_myeloma	ieu-b-4957	3431_54_EPHA1_EphA1_myeloma_ieu-b-4957	3002	0	0.895084024337498	0	0.00173167215048959	0.103184303512133
3438_10_FSTL3_FSTL3_myeloma	ieu-b-4957	3438_10_FSTL3_FSTL3_myeloma_ieu-b-4957	4409	2.09937562500374e-10	0.95753612827345	7.6572817116753e-13	0.00349213624892535	0.0389717352669225
3440_7_GZMA_granzyme_A_myeloma	ieu-b-4957	3440_7_GZMA_granzyme_A_myeloma_ieu-b-4957	4960	8.66901912473072e-25	0.911561314718368	5.44183402663908e-27	0.00572134889803382	0.0827173363835962
3445_53_IL15RA_IL_15_Ra_myeloma	ieu-b-4957	3445_53_IL15RA_IL_15_Ra_myeloma_ieu-b-4957	7177	0.000384555870845929	0.962191372532939	2.44346677993767e-06	0.00611344783817746	0.0313081802912574
3447_64_CXCL8_IL_8_myeloma	ieu-b-4957	3447_64_CXCL8_IL_8_myeloma_ieu-b-4957	3738	0.995083249807736	0.00183806559448686	0.00295580815104941	5.45863962886174e-06	0.000117417807098851
3448_13_INSR_IR_myeloma	ieu-b-4957	3448_13_INSR_IR_myeloma_ieu-b-4957	6449	1.1690697487188e-08	0.964653395334175	5.01457963814654e-11	0.00413744896123746	0.0312091439637434
3457_57_POSTN_Periostin_myeloma	ieu-b-4957	3457_57_POSTN_Periostin_myeloma_ieu-b-4957	4693	1.9830057548087e-92	0.967990707984014	6.44900702145233e-95	0.00314775009165534	0.0288615419243196
